year,category,winner,entity
1944,MUSIC (Music Score of a Dramatic or Comedy Picture),False,The Bridge of San Luis Rey
1944,MUSIC (Music Score of a Dramatic or Comedy Picture),False,Casanova Brown
1944,MUSIC (Music Score of a Dramatic or Comedy Picture),False,Christmas Holiday
1944,MUSIC (Music Score of a Dramatic or Comedy Picture),False,Double Indemnity
1944,MUSIC (Music Score of a Dramatic or Comedy Picture),False,The Fighting Seabees
1944,MUSIC (Music Score of a Dramatic or Comedy Picture),False,The Hairy Ape
1944,MUSIC (Music Score of a Dramatic or Comedy Picture),False,It Happened Tomorrow
1944,MUSIC (Music Score of a Dramatic or Comedy Picture),False,Jack London
1944,MUSIC (Music Score of a Dramatic or Comedy Picture),False,Kismet
1944,MUSIC (Music Score of a Dramatic or Comedy Picture),False,None but the Lonely Heart
1944,MUSIC (Music Score of a Dramatic or Comedy Picture),False,The Princess and the Pirate
1944,MUSIC (Music Score of a Dramatic or Comedy Picture),True,Since You Went Away
1944,MUSIC (Music Score of a Dramatic or Comedy Picture),False,Summer Storm
1944,MUSIC (Music Score of a Dramatic or Comedy Picture),False,Three Russian Girls
1944,MUSIC (Music Score of a Dramatic or Comedy Picture),False,Up in Mabel's Room
1944,MUSIC (Music Score of a Dramatic or Comedy Picture),False,Voice in the Wind
1944,MUSIC (Music Score of a Dramatic or Comedy Picture),False,Wilson
1944,MUSIC (Music Score of a Dramatic or Comedy Picture),False,Woman of the Town
1944,MUSIC (Scoring of a Musical Picture),False,Brazil
1944,MUSIC (Scoring of a Musical Picture),True,Cover Girl
1944,MUSIC (Scoring of a Musical Picture),False,Higher and Higher
1944,MUSIC (Scoring of a Musical Picture),False,Hollywood Canteen
1944,MUSIC (Scoring of a Musical Picture),False,Irish Eyes Are Smiling
1944,MUSIC (Scoring of a Musical Picture),False,Knickerbocker Holiday
1944,MUSIC (Scoring of a Musical Picture),False,Lady in the Dark
1944,MUSIC (Scoring of a Musical Picture),False,"Lady, Let's Dance"
1944,MUSIC (Scoring of a Musical Picture),False,Meet Me in St. Louis
1944,MUSIC (Scoring of a Musical Picture),False,The Merry Monahans
1944,MUSIC (Scoring of a Musical Picture),False,Minstrel Man
1944,MUSIC (Scoring of a Musical Picture),False,Sensations of 1945
1944,MUSIC (Scoring of a Musical Picture),False,Song of the Open Road
1944,MUSIC (Scoring of a Musical Picture),False,Up in Arms
1944,MUSIC (Song),False,Higher and Higher
1944,MUSIC (Song),False,Follow the Boys
1944,MUSIC (Song),False,Sweet and Low-Down
1944,MUSIC (Song),False,Cover Girl
1944,MUSIC (Song),False,Up in Arms
1944,MUSIC (Song),False,Minstrel Man
1944,MUSIC (Song),False,Brazil
1944,MUSIC (Song),False,"Lady, Let's Dance"
1944,MUSIC (Song),False,Hollywood Canteen
1944,MUSIC (Song),True,Going My Way
1944,MUSIC (Song),False,Song of the Open Road
1944,MUSIC (Song),False,Meet Me in St. Louis
1944,BEST MOTION PICTURE,False,Double Indemnity
1944,BEST MOTION PICTURE,False,Gaslight
1944,BEST MOTION PICTURE,True,Going My Way
1944,BEST MOTION PICTURE,False,Since You Went Away
1944,BEST MOTION PICTURE,False,Wilson
1944,SHORT SUBJECT (Cartoon),False,And to Think I Saw It on Mulberry Street
1944,SHORT SUBJECT (Cartoon),False,"Dog, Cat and Canary"
1944,SHORT SUBJECT (Cartoon),False,Fish Fry
1944,SHORT SUBJECT (Cartoon),False,How to Play Football
1944,SHORT SUBJECT (Cartoon),True,Mouse Trouble
1944,SHORT SUBJECT (Cartoon),False,My Boy Johnny
1944,SHORT SUBJECT (Cartoon),False,Swooner Crooner
1944,SHORT SUBJECT (One-reel),False,Blue Grass Gentlemen
1944,SHORT SUBJECT (One-reel),False,Jammin' the Blues
1944,SHORT SUBJECT (One-reel),False,Movie Pests
1944,SHORT SUBJECT (One-reel),False,Screen Snapshots' 50th Anniversary of Motion Pictures
1944,SHORT SUBJECT (One-reel),True,Who's Who in Animal Land
1944,SHORT SUBJECT (Two-reel),False,Bombalera
1944,SHORT SUBJECT (Two-reel),True,I Won't Play
1944,SHORT SUBJECT (Two-reel),False,Main Street Today
1944,SOUND RECORDING,False,Brazil
1944,SOUND RECORDING,False,Casanova Brown
1944,SOUND RECORDING,False,Cover Girl
1944,SOUND RECORDING,False,Double Indemnity
1944,SOUND RECORDING,False,His Butler's Sister
1944,SOUND RECORDING,False,Hollywood Canteen
1944,SOUND RECORDING,False,It Happened Tomorrow
1944,SOUND RECORDING,False,Kismet
1944,SOUND RECORDING,False,Music in Manhattan
1944,SOUND RECORDING,False,Voice in the Wind
1944,SOUND RECORDING,True,Wilson
1944,SPECIAL EFFECTS,False,The Adventures of Mark Twain
1944,SPECIAL EFFECTS,False,Days of Glory
1944,SPECIAL EFFECTS,False,Secret Command
1944,SPECIAL EFFECTS,False,Since You Went Away
1944,SPECIAL EFFECTS,False,The Story of Dr. Wassell
1944,SPECIAL EFFECTS,True,Thirty Seconds over Tokyo
1944,SPECIAL EFFECTS,False,Wilson
1944,WRITING (Original Motion Picture Story),True,Going My Way
1944,WRITING (Original Motion Picture Story),False,A Guy Named Joe
1944,WRITING (Original Motion Picture Story),False,Lifeboat
1944,WRITING (Original Motion Picture Story),False,None Shall Escape
1944,WRITING (Original Motion Picture Story),False,The Sullivans
1944,WRITING (Original Screenplay),False,Hail the Conquering Hero
1944,WRITING (Original Screenplay),False,The Miracle of Morgan's Creek
1944,WRITING (Original Screenplay),False,Two Girls and a Sailor
1944,WRITING (Original Screenplay),True,Wilson
1944,WRITING (Original Screenplay),False,Wing and a Prayer
1944,WRITING (Screenplay),False,Double Indemnity
1944,WRITING (Screenplay),False,Gaslight
1944,WRITING (Screenplay),True,Going My Way
1944,WRITING (Screenplay),False,Laura
1944,WRITING (Screenplay),False,Meet Me in St. Louis
1944,SPECIAL AWARD,True,"To Margaret O'Brien, outstanding child actress of 1944."
1944,SPECIAL AWARD,True,To Bob Hope for his many services to the Academy.
1944,IRVING G. THALBERG MEMORIAL AWARD,True,Darryl F. Zanuck
1944,SCIENTIFIC OR TECHNICAL AWARD (Class II),True,To STEPHEN DUNN and the RKO RADIO STUDIO SOUND DEPARTMENT and RADIO CORPORATION OF AMERICA for the design and development of the electronic compressor-limiter.
1944,SCIENTIFIC OR TECHNICAL AWARD (Class III),True,"To LINWOOD DUNN, CECIL LOVE and ACME TOOL AND MANUFACTURING COMPANY for the design and construction of the Acme-Dunn Optical Printer."
1944,SCIENTIFIC OR TECHNICAL AWARD (Class III),True,To GROVER LAUBE and the 20TH CENTURY-FOX STUDIO CAMERA DEPARTMENT for the development of a continuous loop projection device.
1944,SCIENTIFIC OR TECHNICAL AWARD (Class III),True,To WESTERN ELECTRIC COMPANY for the design and construction of the 1126A Limiting Amplifier for variable density sound recording.
1944,SCIENTIFIC OR TECHNICAL AWARD (Class III),True,"To RUSSELL BROWN, RAY HINSDALE and JOSEPH E. ROBBINS for the development and production use of the Paramount floating hydraulic boat rocker."
1944,SCIENTIFIC OR TECHNICAL AWARD (Class III),True,To GORDON JENNINGS for the design and construction of the Paramount nodal point tripod.
1944,SCIENTIFIC OR TECHNICAL AWARD (Class III),True,To RADIO CORPORATION OF AMERICA and the RKO RADIO STUDIO SOUND DEPARTMENT for the design and construction of the RKO reverberation chamber.
1944,SCIENTIFIC OR TECHNICAL AWARD (Class III),True,To DANIEL J. BLOOMBERG and the REPUBLIC STUDIO SOUND DEPARTMENT for the design and development of a multi-interlock selector switch.
1944,SCIENTIFIC OR TECHNICAL AWARD (Class III),True,To BERNARD B. BROWN and JOHN P. LIVADARY for the design and engineering of a separate soloist and chorus recording room.
1944,SCIENTIFIC OR TECHNICAL AWARD (Class III),True,"To PAUL ZEFF, S. J. TWINING and GEORGE SEID of the Columbia Studio Laboratory for the formula and application to production of a simplified variable area sound negative developer."
1944,SCIENTIFIC OR TECHNICAL AWARD (Class III),True,To PAUL LERPAE for the design and construction of the Paramount traveling matte projection and photographing device.
1945,ACTOR,False,Bing Crosby
1945,ACTOR,False,Gene Kelly
1945,ACTOR,True,Ray Milland
1945,ACTOR,False,Gregory Peck
1945,ACTOR,False,Cornel Wilde
1945,ACTOR IN A SUPPORTING ROLE,False,Michael Chekhov
1945,ACTOR IN A SUPPORTING ROLE,False,John Dall
1945,ACTOR IN A SUPPORTING ROLE,True,James Dunn
1945,ACTOR IN A SUPPORTING ROLE,False,Robert Mitchum
1945,ACTOR IN A SUPPORTING ROLE,False,J. Carrol Naish
1945,ACTRESS,False,Ingrid Bergman
1945,ACTRESS,True,Joan Crawford
1945,ACTRESS,False,Greer Garson
1945,ACTRESS,False,Jennifer Jones
1945,ACTRESS,False,Gene Tierney
1945,ACTRESS IN A SUPPORTING ROLE,False,Eve Arden
1945,ACTRESS IN A SUPPORTING ROLE,False,Ann Blyth
1945,ACTRESS IN A SUPPORTING ROLE,False,Angela Lansbury
1945,ACTRESS IN A SUPPORTING ROLE,False,Joan Lorring
1945,ACTRESS IN A SUPPORTING ROLE,True,Anne Revere
1945,ART DIRECTION (Black-and-White),True,Blood on the Sun
1945,ART DIRECTION (Black-and-White),False,Experiment Perilous
1945,ART DIRECTION (Black-and-White),False,The Keys of the Kingdom
1945,ART DIRECTION (Black-and-White),False,Love Letters
1945,ART DIRECTION (Black-and-White),False,The Picture of Dorian Gray
1945,ART DIRECTION (Color),True,Frenchman's Creek
1945,ART DIRECTION (Color),False,Leave Her to Heaven
1945,ART DIRECTION (Color),False,National Velvet
1945,ART DIRECTION (Color),False,San Antonio
1945,ART DIRECTION (Color),False,A Thousand and One Nights
1945,CINEMATOGRAPHY (Black-and-White),False,The Keys of the Kingdom
1945,CINEMATOGRAPHY (Black-and-White),False,The Lost Weekend
1945,CINEMATOGRAPHY (Black-and-White),False,Mildred Pierce
1945,CINEMATOGRAPHY (Black-and-White),True,The Picture of Dorian Gray
1945,CINEMATOGRAPHY (Black-and-White),False,Spellbound
1945,CINEMATOGRAPHY (Color),False,Anchors Aweigh
1945,CINEMATOGRAPHY (Color),True,Leave Her to Heaven
1945,CINEMATOGRAPHY (Color),False,National Velvet
1945,CINEMATOGRAPHY (Color),False,A Song to Remember
1945,CINEMATOGRAPHY (Color),False,The Spanish Main
1945,DIRECTING,False,The Bells of St. Mary's
1945,DIRECTING,True,The Lost Weekend
1945,DIRECTING,False,National Velvet
1945,DIRECTING,False,The Southerner
1945,DIRECTING,False,Spellbound
1945,DOCUMENTARY (Feature),False,The Last Bomb
1945,DOCUMENTARY (Feature),True,The True Glory
1945,DOCUMENTARY (Short Subject),True,Hitler Lives?
1945,DOCUMENTARY (Short Subject),False,Library of Congress
1945,DOCUMENTARY (Short Subject),False,To the Shores of Iwo Jima
1945,FILM EDITING,False,The Bells of St. Mary's
1945,FILM EDITING,False,The Lost Weekend
1945,FILM EDITING,True,National Velvet
1945,FILM EDITING,False,"Objective, Burma!"
1945,FILM EDITING,False,A Song to Remember
1945,MUSIC (Music Score of a Dramatic or Comedy Picture),False,The Bells of St. Mary's
1945,MUSIC (Music Score of a Dramatic or Comedy Picture),False,Brewster's Millions
1945,MUSIC (Music Score of a Dramatic or Comedy Picture),False,Captain Kidd
1945,MUSIC (Music Score of a Dramatic or Comedy Picture),False,The Enchanted Cottage
1945,MUSIC (Music Score of a Dramatic or Comedy Picture),False,Flame of Barbary Coast
1945,MUSIC (Music Score of a Dramatic or Comedy Picture),False,G. I. Honeymoon
1945,MUSIC (Music Score of a Dramatic or Comedy Picture),False,G. I. Joe
1945,MUSIC (Music Score of a Dramatic or Comedy Picture),False,Guest in the House
1945,MUSIC (Music Score of a Dramatic or Comedy Picture),False,Guest Wife
1945,MUSIC (Music Score of a Dramatic or Comedy Picture),False,The Keys of the Kingdom
1945,MUSIC (Music Score of a Dramatic or Comedy Picture),False,The Lost Weekend
1945,MUSIC (Music Score of a Dramatic or Comedy Picture),False,Love Letters
1945,MUSIC (Music Score of a Dramatic or Comedy Picture),False,The Man Who Walked Alone
1945,MUSIC (Music Score of a Dramatic or Comedy Picture),False,"Objective, Burma!"
1945,MUSIC (Music Score of a Dramatic or Comedy Picture),False,Paris--Underground
1945,MUSIC (Music Score of a Dramatic or Comedy Picture),False,A Song to Remember
1945,MUSIC (Music Score of a Dramatic or Comedy Picture),False,The Southerner
1945,MUSIC (Music Score of a Dramatic or Comedy Picture),True,Spellbound
1945,MUSIC (Music Score of a Dramatic or Comedy Picture),False,This Love of Ours
1945,MUSIC (Music Score of a Dramatic or Comedy Picture),False,The Valley of Decision
1945,MUSIC (Music Score of a Dramatic or Comedy Picture),False,The Woman in the Window
1945,MUSIC (Scoring of a Musical Picture),True,Anchors Aweigh
1945,MUSIC (Scoring of a Musical Picture),False,Belle of the Yukon
1945,MUSIC (Scoring of a Musical Picture),False,Can't Help Singing
1945,MUSIC (Scoring of a Musical Picture),False,Hitchhike to Happiness
1945,MUSIC (Scoring of a Musical Picture),False,Incendiary Blonde
1945,MUSIC (Scoring of a Musical Picture),False,Rhapsody in Blue
1945,MUSIC (Scoring of a Musical Picture),False,State Fair
1945,MUSIC (Scoring of a Musical Picture),False,Sunbonnet Sue
1945,MUSIC (Scoring of a Musical Picture),False,The Three Caballeros
1945,MUSIC (Scoring of a Musical Picture),False,Tonight and Every Night
1945,MUSIC (Scoring of a Musical Picture),False,Why Girls Leave Home
1945,MUSIC (Scoring of a Musical Picture),False,Wonder Man
1945,MUSIC (Song),False,Here Come the Waves
1945,MUSIC (Song),False,Tonight and Every Night
1945,MUSIC (Song),False,The Bells of St. Mary's
1945,MUSIC (Song),False,Why Girls Leave Home
1945,MUSIC (Song),False,Earl Carroll Vanities
1945,MUSIC (Song),False,Anchors Aweigh
1945,MUSIC (Song),False,Sing Your Way Home
1945,MUSIC (Song),True,State Fair
1945,MUSIC (Song),False,G. I. Joe
1945,MUSIC (Song),False,Love Letters
1945,MUSIC (Song),False,Can't Help Singing
1945,MUSIC (Song),False,Belle of the Yukon
1945,MUSIC (Song),False,Wonder Man
1945,MUSIC (Song),False,San Antonio
1945,BEST MOTION PICTURE,False,Anchors Aweigh
1945,BEST MOTION PICTURE,False,The Bells of St. Mary's
1945,BEST MOTION PICTURE,True,The Lost Weekend
1945,BEST MOTION PICTURE,False,Mildred Pierce
1945,BEST MOTION PICTURE,False,Spellbound
1945,SHORT SUBJECT (Cartoon),False,Donald's Crime
1945,SHORT SUBJECT (Cartoon),False,Jasper and the Beanstalk
1945,SHORT SUBJECT (Cartoon),False,Life with Feathers
1945,SHORT SUBJECT (Cartoon),False,Mighty Mouse in Gypsy Life
1945,SHORT SUBJECT (Cartoon),False,The Poet and Peasant
1945,SHORT SUBJECT (Cartoon),True,Quiet Please!
1945,SHORT SUBJECT (Cartoon),False,Rippling Romance
1945,SHORT SUBJECT (One-reel),False,Along the Rainbow Trail
1945,SHORT SUBJECT (One-reel),False,Screen Snapshots' 25th Anniversary
1945,SHORT SUBJECT (One-reel),True,Stairway to Light
1945,SHORT SUBJECT (One-reel),False,Story of a Dog
1945,SHORT SUBJECT (One-reel),False,White Rhapsody
1945,SHORT SUBJECT (One-reel),False,Your National Gallery
1945,SHORT SUBJECT (Two-reel),False,A Gun in His Hand
1945,SHORT SUBJECT (Two-reel),False,The Jury Goes Round 'N' Round
1945,SHORT SUBJECT (Two-reel),False,The Little Witch
1945,SHORT SUBJECT (Two-reel),True,Star in the Night
1945,SOUND RECORDING,True,The Bells of St. Mary's
1945,SOUND RECORDING,False,Flame of Barbary Coast
1945,SOUND RECORDING,False,Lady on a Train
1945,SOUND RECORDING,False,Leave Her to Heaven
1945,SOUND RECORDING,False,Rhapsody in Blue
1945,SOUND RECORDING,False,A Song to Remember
1945,SOUND RECORDING,False,The Southerner
1945,SOUND RECORDING,False,They Were Expendable
1945,SOUND RECORDING,False,The Three Caballeros
1945,SOUND RECORDING,False,Three Is a Family
1945,SOUND RECORDING,False,The Unseen
1945,SOUND RECORDING,False,Wonder Man
1945,SPECIAL EFFECTS,False,Captain Eddie
1945,SPECIAL EFFECTS,False,Spellbound
1945,SPECIAL EFFECTS,False,They Were Expendable
1945,SPECIAL EFFECTS,False,A Thousand and One Nights
1945,SPECIAL EFFECTS,True,Wonder Man
1945,WRITING (Original Motion Picture Story),False,The Affairs of Susan
1945,WRITING (Original Motion Picture Story),True,The House on 92nd Street
1945,WRITING (Original Motion Picture Story),False,A Medal for Benny
1945,WRITING (Original Motion Picture Story),False,"Objective, Burma!"
1945,WRITING (Original Motion Picture Story),False,A Song to Remember
1945,WRITING (Original Screenplay),False,Dillinger
1945,WRITING (Original Screenplay),True,Marie-Louise
1945,WRITING (Original Screenplay),False,Music for Millions
1945,WRITING (Original Screenplay),False,Salty O'Rourke
1945,WRITING (Original Screenplay),False,"What Next, Corporal Hargrove?"
1945,WRITING (Screenplay),False,G. I. Joe
1945,WRITING (Screenplay),True,The Lost Weekend
1945,WRITING (Screenplay),False,Mildred Pierce
1945,WRITING (Screenplay),False,Pride of the Marines
1945,WRITING (Screenplay),False,A Tree Grows in Brooklyn
1945,SPECIAL AWARD,True,To Walter Wanger for his six years service as President of the Academy of Motion Picture Arts and Sciences.
1945,SPECIAL AWARD,True,"To Peggy Ann Garner, outstanding child actress of 1945."
1945,SPECIAL AWARD,True,"To The House I Live In , tolerance short subject; produced by Frank Ross and Mervyn LeRoy; directed by Mervyn LeRoy; screenplay by Albert Maltz; song ""The House I Live In,"" music by Earl Robinson, lyrics by Lewis Allan; starring Frank Sinatra; released by RKO Radio."
1945,SPECIAL AWARD,True,"To Republic Studio, Daniel J. Bloomberg and the Republic Studio Sound Department for the building of an outstanding musical scoring auditorium which provides optimum recording conditions and combines all elements of acoustic and engineering design."
1945,SCIENTIFIC OR TECHNICAL AWARD (Class III),True,"To LOREN L. RYDER, CHARLES R. DAILY and the PARAMOUNT STUDIO SOUND DEPARTMENT for the design, construction and use of the first dial controlled step-by-step sound channel line-up and test circuit."
1945,SCIENTIFIC OR TECHNICAL AWARD (Class III),True,"To MICHAEL S. LESHING, BENJAMIN C. ROBINSON, ARTHUR B. CHATELAIN and ROBERT C. STEVENS of 20th Century-Fox Studio and JOHN G. CAPSTAFF of Eastman Kodak Company for the 20th Century-Fox film processing machine."
1946,ACTOR,True,Fredric March
1946,ACTOR,False,Laurence Olivier
1946,ACTOR,False,Larry Parks
1946,ACTOR,False,Gregory Peck
1946,ACTOR,False,James Stewart
1946,ACTOR IN A SUPPORTING ROLE,False,Charles Coburn
1946,ACTOR IN A SUPPORTING ROLE,False,William Demarest
